0.000000	1010027.552568
0.052632	998745.949477
0.105263	991972.838844
0.157895	956327.860437
0.210526	948717.653974
0.263158	913341.838155
0.315789	876814.968067
0.368421	847609.448493
0.421053	799091.686370
0.473684	747803.719430
0.526316	698450.930946
0.578947	646806.840364
0.631579	580373.982174
0.684211	526964.022061
0.736842	497828.854375
0.789474	430084.296166
0.842105	387718.611606
0.894737	330196.420897
0.947368	314538.827675
1.000000	254831.135208
