0.000000	1016756.576607
0.052632	980464.665964
0.105263	1010247.579031
0.157895	1001035.348452
0.210526	974205.292054
0.263158	976023.848876
0.315789	943781.941938
0.368421	924291.691184
0.421053	914111.652653
0.473684	898670.504779
0.526316	866116.695264
0.578947	861966.316641
0.631579	825665.443196
0.684211	814727.521996
0.736842	760633.198537
0.789474	763024.807697
0.842105	694107.670555
0.894737	681884.077787
0.947368	633600.760116
1.000000	623382.009286
