0.000000	990974.398657
0.052632	1007350.686933
0.105263	980311.622595
0.157895	967346.734752
0.210526	948888.585837
0.263158	938236.759556
0.315789	912796.344503
0.368421	909125.973913
0.421053	890383.664028
0.473684	851145.126249
0.526316	832848.633938
0.578947	785922.828107
0.631579	731598.967191
0.684211	723000.356855
0.736842	669207.213014
0.789474	637409.513721
0.842105	605110.208427
0.894737	561452.658388
0.947368	517352.038538
1.000000	503355.987860
