0.000000	1001319.907038
0.052632	981836.802754
0.105263	966420.249449
0.157895	959553.804025
0.210526	933437.985747
0.263158	903814.115536
0.315789	876119.631198
0.368421	832069.615634
0.421053	800254.180630
0.473684	773354.138838
0.526316	722200.164534
0.578947	667980.315993
0.631579	610876.666817
0.684211	570638.124646
0.736842	527227.609202
0.789474	482113.623334
0.842105	436858.521010
0.894737	373376.695019
0.947368	348570.189690
1.000000	291286.101890
