0.000000	1000906.927411
0.052632	995346.605888
0.105263	978465.577690
0.157895	974783.876439
0.210526	946974.153319
0.263158	906384.303621
0.315789	877892.879754
0.368421	816867.922739
0.421053	774566.457988
0.473684	730528.449245
0.526316	662305.378463
0.578947	613800.629566
0.631579	567865.501456
0.684211	529390.062647
0.736842	456138.978406
0.789474	409734.514994
0.842105	363549.075726
0.894737	317961.010939
0.947368	282895.555367
1.000000	223673.318383
